,id,age,country,practice_1,practice_2,sentence,question,set_id,sent_type,quest_type,ManipulationType,SentenceType,time,correct,sent_quest_type,trans_factor,diffs,corr,plausibility,isReflexive
1079,023443e1c581207332b4375c75c166ea,23,United States of America,True,True,The hive buzzed with activity while the couple left.,Did the hive buzz with activity?,set_43,nonGP_improb,simple_question,improb,nonGP,1468,True,The hive buzzed with activity while the couple left._simple_question,0.6730889613489147,4.2,1,4.0,0
1080,a2ee9f43747d69307efd750dd08f2030,60,UK,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,5687,False,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,0,6.85,0
1081,88c73c58dc7d23a0f8736beb158ceea3,48,United States of America,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,4201,True,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,1,6.85,0
1082,c9360b03ef89a596561af27211811e26,35,United Kingdom,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,3934,True,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,1,6.85,0
1083,647e7c15cf40ddf0cc78944f9e69befb,50,usa,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,5393,False,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,0,6.85,0
1084,9ac0fdb59757e933064c7a02e8d7b4b5,28,USA,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,2115,False,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,0,6.85,0
1085,b6a5a27ae21690b05cba9896abe7e20c,24,United Kingdom,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,4533,True,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,1,6.85,0
1086,ca38a356e3accc146dfb34573cd091ee,26,england,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,2197,False,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,0,6.85,0
1087,48c7a30be289d007731842272c093c68,36,United Kingdom,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,1048,True,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,1,6.85,0
1088,b9dd599fe3749b193ebe4ea4032a559e,47,United Kingdom,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,1600,False,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,0,6.85,0
1089,91fdb5bbe1259f3d98e037fabb8b1d2a,20,England,True,True,The homework waited on the table while the child finished.,Did the child finish the homework?,set_37,nonGP_prob,GP_question,prob,nonGP,3568,True,The homework waited on the table while the child finished._GP_question,0.3899184267383923,5.3,1,6.85,0
1090,2e005a103bb10694096e60dbbc54b274,63,United States,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,1905,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1091,bb71f2aae466d94df2d6907d3a0ff804,49,United Kingdom,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,2241,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1092,df9734704dff7d1783541d911e5db042,62,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,1379,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1093,85ec91f452aa8b5f5538ec5ff22495c5,50,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,2447,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1094,755c04cbd61c9160ab7340fbdc78e965,49,United States of America,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,898,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1095,7ef3ce211fd184766a61a469a276b589,36,USA,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,1239,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1096,e543204b38e8f4bfdefbf2cc3b341d6a,24,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,717,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1097,19269331a33d6153414c4576f1fa10a4,45,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,1843,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1098,d2bfb52a8231554f8afb613e08e8a4bb,42,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,5287,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1099,fd6b6c6046ab9ae06be2a46b8b31bd9b,27,UK,True,True,The homework waited on the table while the child finished.,Did the homework wait on the table?,set_37,nonGP_prob,simple_question,prob,nonGP,1000,True,The homework waited on the table while the child finished._simple_question,0.3899184267383923,5.3,1,6.85,0
1100,493e1828776c524fbd01842d8e9f2fbe,32,United States,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,6000,False,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,0,3.5,0
1101,b85dcadc2822fc8851d49cd0c54bb2ca,20,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,5027,False,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,0,3.5,0
1102,c0314b4f1cacd4175c80b17ed478ef00,53,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,2416,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1103,ae952632138ecb8f0ed7c11c6b4dd459,29,UK,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,2726,False,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,0,3.5,0
1104,dd1dbccc11ee9fca3ac2eafb9cfdeded,40,USA,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,1909,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1105,75e8baf89b080be7e4622289a6ab31f3,21,UK,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,4756,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1106,544391cf150cf62ed067e9cdd5cb5852,66,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,3087,False,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,0,3.5,0
1107,7ec5a2bd984366a9f3982f33ba22ed83,41,USA,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,1369,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1108,f4bec18351555c682a635aa7aa1ad7cc,64,UK,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,4040,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1109,3d84e7aff74664d53dcb7ce5659fa63f,40,uk,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,2379,True,The horse bumped the curb while Kendra parked._GP_question,0.2458782292613267,3.45,1,3.5,0
1110,2d1d0f0cd002c41bdea3313c2d26f7b2,42,UK,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,2474,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1111,4e9e34dc671e8eb8d5836d9e24e12c31,61,United States,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,2011,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1112,7860c88449200adfa2abc771b214d195,53,United States,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,1778,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1113,d0872419dd5cd26bdde827ee84efe1d4,28,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,1099,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1114,bee2527939b8f18ff85784500c7bd47e,31,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,1988,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1115,b7f429d887d9f57410c2b9d3817ec01b,45,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,979,False,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,0,3.5,0
1116,78b17533253f69f4af9a368ddf164dff,30,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,5686,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1117,e194de49f16d2045d7114dbbfe19424a,44,US,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,2495,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1118,046f195acad1a317b5e4f3afbaec4be3,54,United Kingdom,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,4411,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1119,0c49e8aa12bb78251e6e98d8eb2cc0d9,51,UK,True,True,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,set_25,nonGP_improb,simple_question,improb,nonGP,3100,True,The horse bumped the curb while Kendra parked._simple_question,0.2458782292613267,3.45,1,3.5,0
1120,569fdddbc704e45d7218e272976e5eed,68,USA,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,0,-1.0,1
1121,9476bb1bca6c5738b05acaea2b0dab5d,25,england,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,3079,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1122,448894285598a63e7c2a5b01c14ec8be,27,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,0,-1.0,1
1123,9727b31951c0b447d71f22bb8d7b6656,53,United States,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,4330,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1124,3996b0e1d0c8743a1b7792c0fca20a1c,25,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2292,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1125,f799ddf9ac690ff2084e885cbb61b273,30,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,3557,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1126,184d9d3cfe3a59ca5aa951efaf0f3d52,24,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2369,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1127,ab7bb6fbe74383a481b996b66d85ce65,41,England,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2728,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1128,532675959b667e5eb6229b0385bb2671,54,United Kingdom,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,0,-1.0,1
1129,317b2416e1de0b7d0a485409085fc5f0,43,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2814,True,The horse stood in the stall while the jockey settled down._GP_question,-1.0,-1.0,1,-1.0,1
1130,f1511ffb98eb4b2e55715add897554b6,46,england ,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1849,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1131,b7d98c0ad826ca09b92a857f7b3ef34e,47,USA,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,2170,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1132,c074009dbb2ab13953d9a7bd30e2b09d,50,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1889,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1133,bf96eb76842618f22827631d7cb4350e,40,United Kingdom,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,2347,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1134,83282225ca9f06d8f42a693cc49c312d,31,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1604,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1135,c3f7daadd88357581f9ed527a905788a,51,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,2201,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1136,8f913bb9b81abeb184344d77ec8c3fdb,27,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,2835,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1137,9826bce2fc8a654a26d38f9f0443379b,40,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1834,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1138,c91786d64e8a6ad0664f1077ef66ab5b,56,United Kingdom,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1834,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1139,88934f2f1df68da58533aa367b9d8c08,38,England,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1668,True,The horse stood in the stall while the jockey settled down._simple_question,-1.0,-1.0,1,-1.0,1
1140,4f5f6611c465e087731146d48fa60768,41,United Kingdom,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,3389,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1141,2c6b5a13cfec90ac7518dad9bc29cd81,52,uk,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,1841,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1142,6b8f6a8931cfec95dfe6bee222abc44f,55,United Kingdom,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,4612,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1143,5209eefb6509aef492512f091b7fbc82,29,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,1528,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1144,367c4d599c23d8c9c1030bb1a861d540,51,GB,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,2499,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1145,3037fc97608bebd589c08055b6f80d5a,47,United Kingdom,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,2367,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1146,f9114d92030774d91536d4f2f296f537,60,usa,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,1951,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1147,2321e4fb38c9b4183062c77ff9a2a07c,61,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,1823,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1148,f81b3586149d8caf475499ca96da6877,24,USA,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,2608,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1149,8b03b80b3bdf284717fa15abdd1ed731,39,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the cowboy ride the horse?,set_12,nonGP_prob,GP_question,prob,nonGP,2041,False,The horse sweated profusely while the cowboy rode._GP_question,0.3341256206904666,5.45,0,7.0,0
1150,60f59d570a6e380120280dd39d02eb0c,27,US,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,1600,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1151,6d31419f068f8c7351ee268bc352ce01,32,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,2705,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1152,da559a17aafaa6e0bb095e10a9706555,55,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,1907,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1153,32bccbbbddc89eefccb1b228e6d172b2,36,wales,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,1777,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1154,9c1eae79fc36ad3b18b3d41354e29a56,26,USA,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,983,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1155,2eab5d63f38d3883cd974c819f9f83b4,58,uk,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,1739,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1156,ef1023a45673b374cfd2dafd95de7ba5,56,UK,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,1591,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1157,6b2057f7a01d7bf86ce99ae449d87677,60,uk,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,989,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1158,13a5d7be65ac51ad25158e63a7b9fbd8,21,Scotland,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,789,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1159,c34fddf50748d91a81f3aacfb4d91d4b,67,United States,True,True,The horse sweated profusely while the cowboy rode.,Did the horse sweat profusely?,set_12,nonGP_prob,simple_question,prob,nonGP,2108,True,The horse sweated profusely while the cowboy rode._simple_question,0.3341256206904666,5.45,1,7.0,0
1160,b6b48004420237d9d3e1666fba475fe3,31,UK,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,1712,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1161,afee533b0a444349475f7f0ed4606d61,48,UK,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,2230,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1162,a43df45849d3e7ab1a846d3dc7753a84,29,USA,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,1515,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1163,32c6136953518e65874a3a5a6e287dd2,23,United Kingdom,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,2079,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1164,238d14c9be611da056217c4b50bc525b,35,uk,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,3039,True,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,1,-1.0,0
1165,a257cc24d4d1a22324b77fce1bb7b0f8,47,USA,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,2080,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1166,f1dc62fea3b2f6ad133d188951ea39cf,39,USA,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,1709,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1167,a98b0cbc7a1d75e68d66a1cf6f997da9,45,United Kingdom,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,1804,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1168,c7e3ef180a5fb58075980b95ce3f6dd7,53,US,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,2356,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1169,8bb4dd0e6890aeba050447d39ab6cd42,33,Scotland,True,True,The hot dog began to burn while Tom grilled.,Did Tom grill the hot dog?,set_13,nonGP_prob,GP_question,prob,nonGP,1787,False,The hot dog began to burn while Tom grilled._GP_question,-1.0,5.6000000000000005,0,-1.0,0
1170,143a3adedba6ae2356b4aa815e99eea9,55,England,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,4434,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1171,897ff7d463c7845112d7aff5df241b3c,69,UK,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,2557,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1172,bf13b1332e84c5e40b1b3fbefb3e05e9,24,United Kingdom,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,1565,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1173,ef01440df8c937df8cdc11c44f21ab2b,51,uk,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,2578,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1174,396ba8e0ecbd58c5fddaaad85f7aaffd,34,USA,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,1080,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1175,618039853339d63ebbe24557f47cf2de,63,England,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,2004,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1176,54d2e5bd810c64dfa700e9a5133470b3,40,USA,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,3711,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
1177,7cb0da647fb34302581d8d7244dc6882,53,uk,True,True,The hot dog began to burn while Tom grilled.,Did the hot dog begin to burn?,set_13,nonGP_prob,simple_question,prob,nonGP,1362,True,The hot dog began to burn while Tom grilled._simple_question,-1.0,5.6000000000000005,1,-1.0,0
