,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
848,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,0,1.0,0.0,GP_improb,simple_question
849,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,1,1.0,0.0,GP_improb,simple_question
850,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,2,1.0,0.0,GP_improb,simple_question
851,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,3,1.0,0.0,GP_improb,simple_question
852,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,4,1.0,0.0,GP_improb,simple_question
853,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,5,1.0,0.0,GP_improb,simple_question
854,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,6,1.0,0.0,GP_improb,simple_question
855,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did the speakers go out of tune?,1.0,0.0,7,1.0,0.0,GP_improb,simple_question
856,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,0,1.0,0.0,GP_improb,GP_question
857,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,1,1.0,0.0,GP_improb,GP_question
858,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,2,1.0,0.0,GP_improb,GP_question
859,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,3,1.0,0.0,GP_improb,GP_question
860,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,4,1.0,0.0,GP_improb,GP_question
861,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,5,1.0,0.0,GP_improb,GP_question
862,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,6,1.0,0.0,GP_improb,GP_question
863,Qwen/Qwen2.5-32B-Instruct,While Jerry played the speakers went out of tune.,Did Jerry play the speakers?,1.0,0.0,7,1.0,0.0,GP_improb,GP_question
864,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,0,1.0,0.0,nonGP_prob,simple_question
865,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,1,1.0,0.0,nonGP_prob,simple_question
866,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,2,1.0,0.0,nonGP_prob,simple_question
867,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,3,1.0,0.0,nonGP_prob,simple_question
868,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,4,1.0,0.0,nonGP_prob,simple_question
869,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,5,1.0,0.0,nonGP_prob,simple_question
870,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,6,1.0,0.0,nonGP_prob,simple_question
871,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did the violin go out of tune?,1.0,0.0,7,1.0,0.0,nonGP_prob,simple_question
872,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,0,0.0,1.0,nonGP_prob,GP_question
873,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,1,0.0,1.0,nonGP_prob,GP_question
874,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,2,0.0,1.0,nonGP_prob,GP_question
875,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,3,0.0,1.0,nonGP_prob,GP_question
876,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,4,0.0,1.0,nonGP_prob,GP_question
877,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,5,0.0,1.0,nonGP_prob,GP_question
878,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,6,0.0,1.0,nonGP_prob,GP_question
879,Qwen/Qwen2.5-32B-Instruct,The violin went out of tune while jerry played.,Did Jerry play the violin?,0.0,1.0,7,0.0,1.0,nonGP_prob,GP_question
880,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,0,1.0,0.0,nonGP_improb,simple_question
881,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,1,1.0,0.0,nonGP_improb,simple_question
882,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,2,1.0,0.0,nonGP_improb,simple_question
883,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
884,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,4,1.0,0.0,nonGP_improb,simple_question
885,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,5,1.0,0.0,nonGP_improb,simple_question
886,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,6,1.0,0.0,nonGP_improb,simple_question
887,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did the speakers go out of tune?,1.0,0.0,7,1.0,0.0,nonGP_improb,simple_question
888,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
889,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
890,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
891,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
892,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
893,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
894,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
895,Qwen/Qwen2.5-32B-Instruct,The speakers went out of tune while jerry played.,Did Jerry play the speakers?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
896,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,0,1.0,0.0,GP_prob,simple_question
897,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,1,1.0,0.0,GP_prob,simple_question
898,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,2,1.0,0.0,GP_prob,simple_question
899,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,3,1.0,0.0,GP_prob,simple_question
900,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,4,1.0,0.0,GP_prob,simple_question
901,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,5,1.0,0.0,GP_prob,simple_question
902,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,6,1.0,0.0,GP_prob,simple_question
903,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,1.0,0.0,7,1.0,0.0,GP_prob,simple_question
904,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,0,1.0,0.0,GP_prob,GP_question
905,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,1,1.0,0.0,GP_prob,GP_question
906,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,2,1.0,0.0,GP_prob,GP_question
907,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,3,1.0,0.0,GP_prob,GP_question
908,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,4,1.0,0.0,GP_prob,GP_question
909,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,5,1.0,0.0,GP_prob,GP_question
910,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,6,1.0,0.0,GP_prob,GP_question
911,Qwen/Qwen2.5-32B-Instruct,While the girl painted the rainbow slowly faded outside.,Did the girl paint the rainbow?,1.0,0.0,7,1.0,0.0,GP_prob,GP_question
912,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,0,1.0,0.0,GP_improb,simple_question
913,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,1,1.0,0.0,GP_improb,simple_question
914,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,2,1.0,0.0,GP_improb,simple_question
915,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,3,1.0,0.0,GP_improb,simple_question
916,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,4,1.0,0.0,GP_improb,simple_question
917,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,5,1.0,0.0,GP_improb,simple_question
918,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,6,1.0,0.0,GP_improb,simple_question
919,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,1.0,0.0,7,1.0,0.0,GP_improb,simple_question
920,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,0,1.0,0.0,GP_improb,GP_question
921,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,1,1.0,0.0,GP_improb,GP_question
922,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,2,1.0,0.0,GP_improb,GP_question
923,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,3,1.0,0.0,GP_improb,GP_question
924,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,4,1.0,0.0,GP_improb,GP_question
925,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,5,1.0,0.0,GP_improb,GP_question
926,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,6,1.0,0.0,GP_improb,GP_question
927,Qwen/Qwen2.5-32B-Instruct,While the girl painted the music slowly faded outside.,Did the girl paint the music?,1.0,0.0,7,1.0,0.0,GP_improb,GP_question
928,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,0,1.0,0.0,nonGP_prob,simple_question
929,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,1,1.0,0.0,nonGP_prob,simple_question
930,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,2,1.0,0.0,nonGP_prob,simple_question
931,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,3,1.0,0.0,nonGP_prob,simple_question
932,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,4,1.0,0.0,nonGP_prob,simple_question
933,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,5,1.0,0.0,nonGP_prob,simple_question
934,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,6,1.0,0.0,nonGP_prob,simple_question
935,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,1.0,0.0,7,1.0,0.0,nonGP_prob,simple_question
936,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,0,1.0,0.0,nonGP_prob,GP_question
937,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,1,1.0,0.0,nonGP_prob,GP_question
938,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,2,1.0,0.0,nonGP_prob,GP_question
939,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,3,1.0,0.0,nonGP_prob,GP_question
940,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,4,1.0,0.0,nonGP_prob,GP_question
941,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,5,1.0,0.0,nonGP_prob,GP_question
942,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,6,1.0,0.0,nonGP_prob,GP_question
943,Qwen/Qwen2.5-32B-Instruct,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,1.0,0.0,7,1.0,0.0,nonGP_prob,GP_question
944,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,0,1.0,0.0,nonGP_improb,simple_question
945,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,1,1.0,0.0,nonGP_improb,simple_question
946,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,2,1.0,0.0,nonGP_improb,simple_question
947,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
948,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,4,1.0,0.0,nonGP_improb,simple_question
949,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,5,1.0,0.0,nonGP_improb,simple_question
950,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,6,1.0,0.0,nonGP_improb,simple_question
951,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,1.0,0.0,7,1.0,0.0,nonGP_improb,simple_question
952,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,0,1.0,0.0,nonGP_improb,GP_question
953,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,1,1.0,0.0,nonGP_improb,GP_question
954,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,2,1.0,0.0,nonGP_improb,GP_question
955,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,3,1.0,0.0,nonGP_improb,GP_question
956,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,4,1.0,0.0,nonGP_improb,GP_question
957,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,5,1.0,0.0,nonGP_improb,GP_question
958,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,6,1.0,0.0,nonGP_improb,GP_question
959,Qwen/Qwen2.5-32B-Instruct,The music slowly faded outside while the girl painted.,Did the girl paint the music?,1.0,0.0,7,1.0,0.0,nonGP_improb,GP_question
960,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,0,1.0,0.0,GP_prob,simple_question
961,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,1,1.0,0.0,GP_prob,simple_question
962,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,2,1.0,0.0,GP_prob,simple_question
963,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,3,1.0,0.0,GP_prob,simple_question
964,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,4,1.0,0.0,GP_prob,simple_question
965,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,5,1.0,0.0,GP_prob,simple_question
966,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,6,1.0,0.0,GP_prob,simple_question
967,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did the van bump the curb?,1.0,0.0,7,1.0,0.0,GP_prob,simple_question
968,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,0,0.0,1.0,GP_prob,GP_question
969,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,1,0.0,1.0,GP_prob,GP_question
970,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,2,0.0,1.0,GP_prob,GP_question
971,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,3,0.0,1.0,GP_prob,GP_question
972,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,4,0.0,1.0,GP_prob,GP_question
973,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,5,0.0,1.0,GP_prob,GP_question
974,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,6,0.0,1.0,GP_prob,GP_question
975,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.0,1.0,7,0.0,1.0,GP_prob,GP_question
976,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,0,1.0,0.0,GP_improb,simple_question
977,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,1,1.0,0.0,GP_improb,simple_question
978,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,2,1.0,0.0,GP_improb,simple_question
979,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,3,1.0,0.0,GP_improb,simple_question
980,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,4,1.0,0.0,GP_improb,simple_question
981,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,5,1.0,0.0,GP_improb,simple_question
982,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,6,1.0,0.0,GP_improb,simple_question
983,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,1.0,0.0,7,1.0,0.0,GP_improb,simple_question
984,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,0,1.0,0.0,GP_improb,GP_question
985,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,1,1.0,0.0,GP_improb,GP_question
986,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,2,1.0,0.0,GP_improb,GP_question
987,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,3,1.0,0.0,GP_improb,GP_question
988,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,4,1.0,0.0,GP_improb,GP_question
989,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,5,1.0,0.0,GP_improb,GP_question
990,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,6,1.0,0.0,GP_improb,GP_question
991,Qwen/Qwen2.5-32B-Instruct,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,1.0,0.0,7,1.0,0.0,GP_improb,GP_question
992,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,0,1.0,0.0,nonGP_prob,simple_question
993,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,1,1.0,0.0,nonGP_prob,simple_question
994,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,2,1.0,0.0,nonGP_prob,simple_question
995,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,3,1.0,0.0,nonGP_prob,simple_question
996,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,4,1.0,0.0,nonGP_prob,simple_question
997,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,5,1.0,0.0,nonGP_prob,simple_question
998,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,6,1.0,0.0,nonGP_prob,simple_question
999,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did the van bump the curb?,1.0,0.0,7,1.0,0.0,nonGP_prob,simple_question
1000,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,0,0.0,1.0,nonGP_prob,GP_question
1001,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,1,0.0,1.0,nonGP_prob,GP_question
1002,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,2,0.0,1.0,nonGP_prob,GP_question
1003,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,3,0.0,1.0,nonGP_prob,GP_question
1004,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,4,0.0,1.0,nonGP_prob,GP_question
1005,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,5,0.0,1.0,nonGP_prob,GP_question
1006,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,6,0.0,1.0,nonGP_prob,GP_question
1007,Qwen/Qwen2.5-32B-Instruct,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0,1.0,7,0.0,1.0,nonGP_prob,GP_question
1008,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,0,1.0,0.0,nonGP_improb,simple_question
1009,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,1,1.0,0.0,nonGP_improb,simple_question
1010,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,2,1.0,0.0,nonGP_improb,simple_question
1011,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,3,1.0,0.0,nonGP_improb,simple_question
1012,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,4,1.0,0.0,nonGP_improb,simple_question
1013,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,5,1.0,0.0,nonGP_improb,simple_question
1014,Qwen/Qwen2.5-32B-Instruct,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,1.0,0.0,6,1.0,0.0,nonGP_improb,simple_question
