,model,sentence,question,correct,incorrect,prompt_index,base_correct,base_incorrect,sent_type,quest_type
918,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,0.9156677301098171,0.08433237779211566,6,0.6841302301663745,0.06300793815877981,GP_improb,simple_question
919,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the music slowly fade outside?,0.910334453481255,0.08966555256974651,7,0.7933705399643713,0.07814491033277271,GP_improb,simple_question
920,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9934281058559655,0.006571984209244874,0,0.8082641071743133,0.005347039247467933,GP_improb,GP_question
921,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9859836393797927,0.01401632093664773,1,0.913508662715099,0.012986047839071091,GP_improb,GP_question
922,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9914871976071922,0.008512845557149262,2,0.8084548489255532,0.006941341793201161,GP_improb,GP_question
923,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9917850372460038,0.0082150588972425,3,0.9299653902790901,0.007703000623649814,GP_improb,GP_question
924,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9906807871687278,0.009319296616801864,4,0.7912507390606933,0.0074432653031735185,GP_improb,GP_question
925,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9821385355783079,0.017861384227131794,5,0.9065432193574239,0.01648659171148381,GP_improb,GP_question
926,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9910496044514971,0.008950489274909046,6,0.8168649077399799,0.00737737147414208,GP_improb,GP_question
927,meta-llama/Llama-3.2-90B-Vision,While the girl painted the music slowly faded outside.,Did the girl paint the music?,0.9847793132658396,0.015220632604858508,7,0.9171976384526275,0.014176098740406928,GP_improb,GP_question
928,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9714984972497405,0.028501531216654996,0,0.6882465367311852,0.02019157041049935,nonGP_prob,simple_question
929,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9686951107282766,0.03130490098999239,1,0.8820046176413143,0.028503359590930977,nonGP_prob,simple_question
930,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.987313239174,0.01268676796857049,2,0.7352118418048121,0.009447317534171829,nonGP_prob,simple_question
931,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9754868652294135,0.024513106822705133,3,0.9068572595767819,0.022788506474457737,nonGP_prob,simple_question
932,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9871515840536631,0.012848435759324595,4,0.7131746343261511,0.009282443150372632,nonGP_prob,simple_question
933,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9754202989204259,0.024579695352124453,5,0.8997509486659965,0.02267289743650558,nonGP_prob,simple_question
934,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9760281769649737,0.023971887116871038,6,0.6875832777673168,0.01688749289139757,nonGP_prob,simple_question
935,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,0.9762998189792143,0.023700189318880405,7,0.9060124659290523,0.021993928185525924,nonGP_prob,simple_question
936,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9832914249319593,0.01670863545078305,0,0.7617647704283179,0.01294433115278082,nonGP_prob,GP_question
937,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9746458455620601,0.025354269098471605,1,0.9013470012267764,0.023447484780767525,nonGP_prob,GP_question
938,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9765328756704719,0.023467121900722532,2,0.7753001498474816,0.01863128456577101,nonGP_prob,GP_question
939,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9873389562233381,0.012661014593234654,3,0.9168627648634615,0.011757273200750262,nonGP_prob,GP_question
940,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9757518555700102,0.02424826835814997,4,0.7585588423941161,0.018850836000368076,nonGP_prob,GP_question
941,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9631098446345403,0.03689024359839976,5,0.8944947004599308,0.0342620620757117,nonGP_prob,GP_question
942,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9463929861346543,0.05360702650574467,6,0.7282836920702316,0.041252545896441006,nonGP_prob,GP_question
943,meta-llama/Llama-3.2-90B-Vision,The rainbow slowly faded outside while the girl painted.,Did the girl paint the rainbow?,0.9657165639844276,0.03428350626959542,7,0.8886911870772529,0.03154905820667864,nonGP_prob,GP_question
944,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9696753490507035,0.030324686185389638,0,0.6698498652158378,0.020948235928982317,nonGP_improb,simple_question
945,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.960472513486593,0.03952744211767989,1,0.8662951309656819,0.03565164781135177,nonGP_improb,simple_question
946,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9846333431250969,0.015366681692161599,2,0.7139073051152991,0.01114159494653122,nonGP_improb,simple_question
947,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9644581735778956,0.035541764915405505,3,0.8859310800655749,0.03264791831617497,nonGP_improb,simple_question
948,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9832970110733186,0.01670298851895957,4,0.6789072264573406,0.011532404998206403,nonGP_improb,simple_question
949,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.966684778802346,0.033315171028533985,5,0.8830583355411363,0.030433124797636157,nonGP_improb,simple_question
950,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9730223327123895,0.026977769795860418,6,0.6863967783742737,0.01903086275468535,nonGP_improb,simple_question
951,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the music slowly fade outside?,0.9686770726489158,0.03132284559580922,7,0.8968319922089449,0.028999684507197365,nonGP_improb,simple_question
952,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9973966467570214,0.002603258253866869,0,0.7839090586779207,0.0020460443316885346,nonGP_improb,GP_question
953,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9976291378255802,0.002370889148754607,1,0.9410848021936093,0.002236510091582211,nonGP_improb,GP_question
954,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.995687228879703,0.00431278527818435,2,0.7883121206020469,0.003414547045583305,nonGP_improb,GP_question
955,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9985815624064056,0.001418370626439458,3,0.9510018663327227,0.0013507891031356856,nonGP_improb,GP_question
956,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9946585240361436,0.005341493113117934,4,0.753167567371614,0.004044643861707442,nonGP_improb,GP_question
957,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.997081403068198,0.002918550196510772,5,0.9448598304661102,0.0027656928303612105,nonGP_improb,GP_question
958,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9940854993379169,0.005914360012603481,6,0.781857068270428,0.004651696770778813,nonGP_improb,GP_question
959,meta-llama/Llama-3.2-90B-Vision,The music slowly faded outside while the girl painted.,Did the girl paint the music?,0.9973778563317683,0.0026221620572526305,7,0.9410065844708839,0.002473959011526361,nonGP_improb,GP_question
960,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8572922387397739,0.1427077311707201,0,0.660662763190885,0.10997613276553864,GP_prob,simple_question
961,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.865857315813173,0.13414280081406815,1,0.7633275680018414,0.11825839920455117,GP_prob,simple_question
962,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8908950708100747,0.1091048637389136,2,0.7234772136744141,0.08860177295138527,GP_prob,simple_question
963,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8533306071740299,0.14666952707125436,3,0.7546748790558695,0.12971269690839993,GP_prob,simple_question
964,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8744568227348282,0.1255432134580161,4,0.678087507147211,0.09735104577861797,GP_prob,simple_question
965,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8258513570639252,0.17414872826272898,5,0.7086087582441678,0.14942558370033687,GP_prob,simple_question
966,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.873310072132881,0.1266898447328657,6,0.6370054954222724,0.09240946711992848,GP_prob,simple_question
967,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did the van bump the curb?,0.8401456587690745,0.15985431742678102,7,0.7383540233901158,0.14048644092731521,GP_prob,simple_question
968,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.6461822293706092,0.3538177316875135,0,0.5171234756304415,0.28315149334503076,GP_prob,GP_question
969,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.4403832198317943,0.5596168254646727,1,0.36942924799153687,0.4694521027611245,GP_prob,GP_question
970,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.5995732699993965,0.40042668350452004,2,0.4581598913994327,0.3059833522656845,GP_prob,GP_question
971,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.6634872127063112,0.3365128391598091,3,0.562006928171666,0.28504326043798756,GP_prob,GP_question
972,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.8575397171963175,0.14246025086237069,4,0.6692190160381237,0.11117515435483938,GP_prob,GP_question
973,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.45150345135338554,0.5484965279745211,5,0.37295422583516924,0.4530731592279835,GP_prob,GP_question
974,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.5753920944119457,0.4246078783953635,6,0.4412170272768492,0.32559400357365575,GP_prob,GP_question
975,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the van bumped the curb.,Did Kendra park the van?,0.5019093600273976,0.4980906099302729,7,0.4212265733535183,0.4180217162518147,GP_prob,GP_question
976,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.9256998944165389,0.07430008220384465,0,0.7394619327078544,0.05935194017990142,GP_improb,simple_question
977,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.8741274433236867,0.12587250491071345,1,0.7780710302370153,0.11204059310360925,GP_improb,simple_question
978,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.9414857705705799,0.05851431232548876,2,0.7933360782126329,0.04930665538721524,GP_improb,simple_question
979,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.9086019427784322,0.09139807809312739,3,0.8299655891260045,0.08348788240991656,GP_improb,simple_question
980,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.9364042171714573,0.06359588255896753,4,0.7736504461499862,0.05254246210272662,GP_improb,simple_question
981,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.8459372805054954,0.15406266282726477,5,0.7347224907703094,0.13380815554300618,GP_improb,simple_question
982,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.9251703077898128,0.07482959430826952,6,0.718270555824347,0.058095132131104066,GP_improb,simple_question
983,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did the horse bump the curb?,0.8692552896195593,0.1307447306851044,7,0.7752443530059736,0.11660453843355612,GP_improb,simple_question
984,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9763880559145512,0.023611980538959187,0,0.8464419114907518,0.020469496016218613,GP_improb,GP_question
985,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9228484900603515,0.07715146746127743,1,0.843231558068263,0.07049537497100289,GP_improb,GP_question
986,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9629163737893052,0.03708352606156495,2,0.813110022787356,0.03131423200994732,GP_improb,GP_question
987,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9826695428858709,0.017330396766695344,3,0.93145761144911,0.016427222417853216,GP_improb,GP_question
988,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9804909441157186,0.019509167319412768,4,0.8430560688919115,0.016774576737887514,GP_improb,GP_question
989,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9018910586609934,0.09810891778238329,5,0.8248447663657856,0.08972771652587141,GP_improb,GP_question
990,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9290210479982761,0.07097901996098699,6,0.769865493939875,0.05881922335743184,GP_improb,GP_question
991,meta-llama/Llama-3.2-90B-Vision,While Kendra parked the horse bumped the curb.,Did Kendra park the horse?,0.9048663510346522,0.09513358446415054,7,0.8246627856564146,0.0867013413646589,GP_improb,GP_question
992,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9495353629044985,0.05046465505839404,0,0.7303594371715008,0.03881618198016934,nonGP_prob,simple_question
993,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9575820061727427,0.04241799270753077,1,0.8584670137829562,0.0380274976095869,nonGP_prob,simple_question
994,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9848912915422261,0.015108750079332323,2,0.7858233717911389,0.012054943586547573,nonGP_prob,simple_question
995,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9771074625521123,0.02289260591586917,3,0.9103531080393168,0.0213286203845664,nonGP_prob,simple_question
996,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9827512622232462,0.01724873956533557,4,0.7620233815273423,0.013374639779353936,nonGP_prob,simple_question
997,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9545325900894568,0.0454674157139241,5,0.8497722326037547,0.04047735005813724,nonGP_prob,simple_question
998,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9578340793459574,0.042165869856855664,6,0.680246022551728,0.029945857939480902,nonGP_prob,simple_question
999,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did the van bump the curb?,0.9530370719567145,0.046962909199996794,7,0.8571789604370679,0.04223929988096309,nonGP_prob,simple_question
1000,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.057734732049702586,0.9422653441033617,0,0.04279131757567711,0.6983798798264615,nonGP_prob,GP_question
1001,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.021320513885932035,0.9786795351515138,1,0.019172679700756756,0.8800870781051344,nonGP_prob,GP_question
1002,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.02347124173309112,0.9765286524097974,2,0.018996542583539,0.7903573660528309,nonGP_prob,GP_question
1003,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.052153819838229865,0.9478463045693388,3,0.04587602872125185,0.8337534407014573,nonGP_prob,GP_question
1004,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.029380536714750605,0.9706194196960496,4,0.022703779103041555,0.7500451566547781,nonGP_prob,GP_question
1005,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.0314417018775246,0.968558381818184,5,0.027308052691529028,0.8412217571001293,nonGP_prob,GP_question
1006,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.022238923304625402,0.9777609947759629,6,0.01637783079876165,0.7200709859926064,nonGP_prob,GP_question
1007,meta-llama/Llama-3.2-90B-Vision,The van bumped the curb while Kendra parked.,Did Kendra park the van?,0.03461449742285261,0.9653855924921118,7,0.030050340488446015,0.8380929003960773,nonGP_prob,GP_question
1008,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.8616922584806161,0.13830776609162498,0,0.6580709250165455,0.10562508793913139,nonGP_improb,simple_question
1009,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.8999030231257166,0.1000970777402248,1,0.7706755858498582,0.0857229872374976,nonGP_improb,simple_question
1010,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.9481489332411002,0.0518511389291767,2,0.7681149599302444,0.0420056750933222,nonGP_improb,simple_question
1011,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.892975669237785,0.1070243562511024,3,0.7850052039275397,0.09408394780159135,nonGP_improb,simple_question
1012,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.9334396971926253,0.06656035443851227,4,0.7362878807425659,0.05250214026471234,nonGP_improb,simple_question
1013,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.8743221541340063,0.12567778919957817,5,0.7423264164222019,0.10670431139046599,nonGP_improb,simple_question
1014,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.8707348742009344,0.129265181336784,6,0.6367867331318848,0.09453435233407248,nonGP_improb,simple_question
1015,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did the horse bump the curb?,0.8484444845867074,0.15155557348946758,7,0.7224936297957356,0.12905728051155485,nonGP_improb,simple_question
1016,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9759305423939537,0.024069548136878893,0,0.7953384469824201,0.01961557389324753,nonGP_improb,GP_question
1017,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9121682649976712,0.08783169331394447,1,0.8263484771183869,0.07956820092948647,nonGP_improb,GP_question
1018,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9806386747580405,0.019361353696695005,2,0.826423120603188,0.016316580282705218,nonGP_improb,GP_question
1019,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9825225922671841,0.017477395746233526,3,0.9225205575453881,0.016410062128564107,nonGP_improb,GP_question
1020,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9799884248944437,0.02001159166630373,4,0.8131909824978578,0.01660554791378388,nonGP_improb,GP_question
1021,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.8742271811455673,0.12577282604001994,5,0.7971830568861229,0.11468868881553362,nonGP_improb,GP_question
1022,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.9405511931280515,0.059448842946210334,6,0.7602639045612634,0.0480535390785235,nonGP_improb,GP_question
1023,meta-llama/Llama-3.2-90B-Vision,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,0.931472300439971,0.06852771870126162,7,0.8440574032299182,0.06209666702002892,nonGP_improb,GP_question
1024,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9730237139215205,0.026976296246667086,0,0.7782974684582769,0.021577666743636037,GP_prob,simple_question
1025,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9634239001265996,0.03657607242473615,1,0.8742823796224002,0.033191843998840564,GP_prob,simple_question
1026,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9778017971589179,0.02219824052430841,2,0.8159594860590005,0.018524065055771644,GP_prob,simple_question
1027,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9735165760882865,0.02648336373054283,3,0.9114362939465082,0.024794543132969027,GP_prob,simple_question
1028,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9801760321702204,0.019823935001277215,4,0.7911314227660569,0.016000531635969706,GP_prob,simple_question
1029,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9683477798814693,0.03165221708126831,5,0.889129513893522,0.02906282482440914,GP_prob,simple_question
1030,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.972733206126577,0.02726684647640809,6,0.7525104555697908,0.021093747220799042,GP_prob,simple_question
1031,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did the dog stand in the yard?,0.9576283761643936,0.04237158649272432,7,0.8694164367943813,0.03846852745529139,GP_prob,simple_question
1032,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9701626309084617,0.029837348217853332,0,0.7862217947038914,0.024180249604057735,GP_prob,GP_question
1033,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9791383798452662,0.02086161549581078,1,0.9045134338990399,0.019271649987157247,GP_prob,GP_question
1034,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9702928034211808,0.02970726357273179,2,0.809107197614523,0.024772274907434166,GP_prob,GP_question
1035,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9844375568535657,0.015562425198048402,3,0.9042094658543629,0.014294143766736767,GP_prob,GP_question
1036,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9749418872403197,0.02505814438070786,4,0.7968911664039879,0.020481849379450523,GP_prob,GP_question
1037,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9506579439544325,0.04934202166379009,5,0.8741016828790782,0.04536851785698559,GP_prob,GP_question
1038,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.945820345666526,0.054179483308814724,6,0.7731801827803864,0.04429012770060581,GP_prob,GP_question
1039,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the dog stood in the yard.,Did Angela clean the dog?,0.9736268323137374,0.02637316678355006,7,0.8998453519467251,0.024374608068541193,GP_prob,GP_question
1040,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9555792888741053,0.04442067724264964,0,0.7768217579373413,0.03611102697459989,GP_improb,simple_question
1041,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9558841533191753,0.04411591129451331,1,0.8731352944262198,0.04029689308682549,GP_improb,simple_question
1042,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9753013607664798,0.024698654413006782,2,0.8056001349609687,0.02040111953166468,GP_improb,simple_question
1043,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9463636045491057,0.053636400021286335,3,0.867171571129802,0.049148088989980465,GP_improb,simple_question
1044,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9654676863547138,0.03453236231301604,4,0.7897971110935487,0.02824906727303267,GP_improb,simple_question
1045,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9509717367573103,0.0490282827387456,5,0.868792063985893,0.04479142862492047,GP_improb,simple_question
1046,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9560512609095895,0.04394876205866893,6,0.7448133121438332,0.034238357991769774,GP_improb,simple_question
1047,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did the mailman stand in the yard?,0.9456570981753885,0.054342925982603596,7,0.8613519146838371,0.049498262141773886,GP_improb,simple_question
1048,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did Angela clean the mailman?,0.9885939675492459,0.011406105787862941,0,0.8255937944000973,0.00952545747306388,GP_improb,GP_question
1049,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did Angela clean the mailman?,0.9859524867431526,0.014047682568016029,1,0.9197422954254195,0.0131043312143575,GP_improb,GP_question
1050,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did Angela clean the mailman?,0.9850397365744925,0.014960304522134038,2,0.8281230935624819,0.012577130695646588,GP_improb,GP_question
1051,meta-llama/Llama-3.2-90B-Vision,While Angela cleaned the mailman stood in the yard.,Did Angela clean the mailman?,0.9949191293327999,0.005080877243497817,3,0.9413861439718936,0.004807493417587239,GP_improb,GP_question
