,model,sentence,question,correct,incorrect,sent_type,quest_type
174,meta-llama/Llama-3.2-1B,The book fell to the floor while Harry chewed.,Did the book fall to the floor?,0.7861858010292053,0.2138141691684723,nonGP_improb,simple_question
175,meta-llama/Llama-3.2-1B,The book fell to the floor while Harry chewed.,Did Harry chew the book?,0.26082828640937805,0.7391716837882996,nonGP_improb,GP_question
176,meta-llama/Llama-3.2-1B,While Bill ate the turkey sat on the table.,Did the turkey sit on the table?,0.7905303239822388,0.20946969091892242,GP_prob,simple_question
177,meta-llama/Llama-3.2-1B,While Bill ate the turkey sat on the table.,Did Bill eat the turkey?,0.11331754177808762,0.886682391166687,GP_prob,GP_question
178,meta-llama/Llama-3.2-1B,While Bill ate the baby sat on the table.,Did the baby sit on the table?,0.7391716837882996,0.26082828640937805,GP_improb,simple_question
179,meta-llama/Llama-3.2-1B,While Bill ate the baby sat on the table.,Did Bill eat the baby?,0.17705033719539642,0.8229496479034424,GP_improb,GP_question
180,meta-llama/Llama-3.2-1B,The turkey sat on the table while Bill ate.,Did the turkey sit on the table?,0.8072583079338074,0.19274167716503143,nonGP_prob,simple_question
181,meta-llama/Llama-3.2-1B,The turkey sat on the table while Bill ate.,Did Bill eat the turkey?,0.2658804953098297,0.7341195344924927,nonGP_prob,GP_question
182,meta-llama/Llama-3.2-1B,The baby sat on the table while Bill ate.,Did the baby sit on the table?,0.7948101758956909,0.2051898092031479,nonGP_improb,simple_question
183,meta-llama/Llama-3.2-1B,The baby sat on the table while Bill ate.,Did Bill eat the baby?,0.314050555229187,0.685949444770813,nonGP_improb,GP_question
184,meta-llama/Llama-3.2-1B,While Janet baked the bread rose in the oven.,Did the bread rise in the oven?,0.9014590978622437,0.09854090958833694,GP_prob,simple_question
185,meta-llama/Llama-3.2-1B,While Janet baked the bread rose in the oven.,Did Janet bake the bread?,0.09854090958833694,0.9014590978622437,GP_prob,GP_question
186,meta-llama/Llama-3.2-1B,While Janet baked the pressure rose in the oven.,Did the pressure rise in the oven?,0.8512948155403137,0.14870516955852509,GP_improb,simple_question
187,meta-llama/Llama-3.2-1B,While Janet baked the pressure rose in the oven.,Did Janet bake the pressure?,0.18872256577014923,0.811277449131012,GP_improb,GP_question
188,meta-llama/Llama-3.2-1B,The bread rose in the oven while Janet baked.,Did the bread rise in the oven?,0.8757869601249695,0.12421300262212753,nonGP_prob,simple_question
189,meta-llama/Llama-3.2-1B,The bread rose in the oven while Janet baked.,Did Janet bake the bread?,0.14543840289115906,0.8545615673065186,nonGP_prob,GP_question
190,meta-llama/Llama-3.2-1B,The pressure rose in the oven while Janet baked.,Did the pressure rise in the oven?,0.8609153628349304,0.1390845775604248,nonGP_improb,simple_question
191,meta-llama/Llama-3.2-1B,The pressure rose in the oven while Janet baked.,Did Janet bake the pressure?,0.20097574591636658,0.799024224281311,nonGP_improb,GP_question
192,meta-llama/Llama-3.2-1B,While the public cheered the team left the restaurant.,Did the team leave the restaurant?,0.811277449131012,0.18872256577014923,GP_prob,simple_question
193,meta-llama/Llama-3.2-1B,While the public cheered the team left the restaurant.,Did the public cheer the team?,0.20946969091892242,0.7905303239822388,GP_prob,GP_question
194,meta-llama/Llama-3.2-1B,While the public cheered the rats left the restaurant.,Did the rats leave the restaurant?,0.837619960308075,0.16238002479076385,GP_improb,simple_question
195,meta-llama/Llama-3.2-1B,While the public cheered the rats left the restaurant.,Did the public cheer the rats?,0.23184579610824585,0.7681542038917542,GP_improb,GP_question
196,meta-llama/Llama-3.2-1B,The team left the restaurant while the public cheered.,Did the team leave the restaurant?,0.837619960308075,0.16238002479076385,nonGP_prob,simple_question
197,meta-llama/Llama-3.2-1B,The team left the restaurant while the public cheered.,Did the public cheer the team?,0.30846768617630005,0.6915323138237,nonGP_prob,GP_question
198,meta-llama/Llama-3.2-1B,The rats left the restaurant while the public cheered.,Did the rats leave the restaurant?,0.8072583079338074,0.19274167716503143,nonGP_improb,simple_question
199,meta-llama/Llama-3.2-1B,The rats left the restaurant while the public cheered.,Did the public cheer the rats?,0.33111974596977234,0.66888028383255,nonGP_improb,GP_question
200,meta-llama/Llama-3.2-1B,While the cleaner mopped the floor was filled with stains.,Was the floor filled with stains?,0.7025300860404968,0.29746994376182556,GP_prob,simple_question
201,meta-llama/Llama-3.2-1B,While the cleaner mopped the floor was filled with stains.,Did the cleaner mop the floor?,0.1927422732114792,0.8072577118873596,GP_prob,GP_question
202,meta-llama/Llama-3.2-1B,While the cleaner mopped the ceiling was filled with stains.,Was the ceiling filled with stains?,0.685949444770813,0.314050555229187,GP_improb,simple_question
203,meta-llama/Llama-3.2-1B,While the cleaner mopped the ceiling was filled with stains.,Did the cleaner mop the ceiling?,0.18872198462486267,0.8112779855728149,GP_improb,GP_question
204,meta-llama/Llama-3.2-1B,The floor was filled with stains while the cleaner mopped.,Was the floor filled with stains?,0.7391716837882996,0.26082828640937805,nonGP_prob,simple_question
205,meta-llama/Llama-3.2-1B,The floor was filled with stains while the cleaner mopped.,Did the cleaner mop the floor?,0.2051898092031479,0.7948101758956909,nonGP_prob,GP_question
206,meta-llama/Llama-3.2-1B,The ceiling was filled with stains while the cleaner mopped.,Was the ceiling filled with stains?,0.7490872144699097,0.25091278553009033,nonGP_improb,simple_question
207,meta-llama/Llama-3.2-1B,The ceiling was filled with stains while the cleaner mopped.,Did the cleaner mop the ceiling?,0.20097514986991882,0.7990248799324036,nonGP_improb,GP_question
208,meta-llama/Llama-3.2-1B,While the chef cooked the meal impressed the couple.,Did the meal impress the couple?,0.7905303239822388,0.20946969091892242,GP_prob,simple_question
209,meta-llama/Llama-3.2-1B,While the chef cooked the meal impressed the couple.,Did the chef cook the meal?,0.11596070975065231,0.8840392827987671,GP_prob,GP_question
210,meta-llama/Llama-3.2-1B,While the chef cooked the cat impressed the couple.,Did the cat impress the couple?,0.7441606521606445,0.25583937764167786,GP_improb,simple_question
211,meta-llama/Llama-3.2-1B,While the chef cooked the cat impressed the couple.,Did the chef cook the cat?,0.18872198462486267,0.8112779855728149,GP_improb,GP_question
212,meta-llama/Llama-3.2-1B,The meal impressed the couple while the chef cooked.,Did the meal impress the couple?,0.815232515335083,0.18476751446723938,nonGP_prob,simple_question
213,meta-llama/Llama-3.2-1B,The meal impressed the couple while the chef cooked.,Did the chef cook the meal?,0.13296423852443695,0.8670357465744019,nonGP_prob,GP_question
214,meta-llama/Llama-3.2-1B,The cat impressed the couple while the chef cooked.,Did the cat impress the couple?,0.7990248799324036,0.20097514986991882,nonGP_improb,simple_question
215,meta-llama/Llama-3.2-1B,The cat impressed the couple while the chef cooked.,Did the chef cook the cat?,0.2867017388343811,0.7132982015609741,nonGP_improb,GP_question
216,meta-llama/Llama-3.2-1B,While the child finished the homework waited on the table.,Did the homework wait on the table?,0.7587495446205139,0.24125050008296967,GP_prob,simple_question
217,meta-llama/Llama-3.2-1B,While the child finished the homework waited on the table.,Did the child finish the homework?,0.12421300262212753,0.8757869601249695,GP_prob,GP_question
218,meta-llama/Llama-3.2-1B,While the child finished the tax forms waited on the table.,Did the tax forms wait on the table?,0.7441613674163818,0.25583866238594055,GP_improb,simple_question
219,meta-llama/Llama-3.2-1B,While the child finished the tax forms waited on the table.,Did the child finish the tax forms?,0.11865690350532532,0.8813431262969971,GP_improb,GP_question
220,meta-llama/Llama-3.2-1B,The homework waited on the table while the child finished.,Did the homework wait on the table?,0.7587487697601318,0.24125118553638458,nonGP_prob,simple_question
221,meta-llama/Llama-3.2-1B,The homework waited on the table while the child finished.,Did the child finish the homework?,0.21381480991840363,0.7861851453781128,nonGP_prob,GP_question
222,meta-llama/Llama-3.2-1B,The tax forms waited on the table while the child finished.,Did the tax forms wait on the table?,0.7441613674163818,0.25583866238594055,nonGP_improb,simple_question
223,meta-llama/Llama-3.2-1B,The tax forms waited on the table while the child finished.,Did the child finish the tax forms?,0.18872256577014923,0.811277449131012,nonGP_improb,GP_question
224,meta-llama/Llama-3.2-1B,While the student knitted the sweater sold to the highest bidder.,Did the sweater sell to the highest bidder?,1.0,0.0,GP_prob,simple_question
225,meta-llama/Llama-3.2-1B,While the student knitted the sweater sold to the highest bidder.,Did the student knit the sweater?,0.07585831731557846,0.9241417050361633,GP_prob,GP_question
226,meta-llama/Llama-3.2-1B,While the student knitted the painting sold to the highest bidder.,Did the painting sell to the highest bidder?,0.9327805042266846,0.06721945852041245,GP_improb,simple_question
227,meta-llama/Llama-3.2-1B,While the student knitted the painting sold to the highest bidder.,Did the student knit the painting?,0.08349107205867767,0.9165089130401611,GP_improb,GP_question
228,meta-llama/Llama-3.2-1B,The sweater sold to the highest bidder while the student knitted.,Did the sweater sell to the highest bidder?,0.9473810195922852,0.052618954330682755,nonGP_prob,simple_question
229,meta-llama/Llama-3.2-1B,The sweater sold to the highest bidder while the student knitted.,Did the student knit the sweater?,0.17328819632530212,0.8267117738723755,nonGP_prob,GP_question
230,meta-llama/Llama-3.2-1B,The painting sold to the highest bidder while the student knitted.,Did the painting sell to the highest bidder?,0.948664128780365,0.05133591964840889,nonGP_improb,simple_question
231,meta-llama/Llama-3.2-1B,The painting sold to the highest bidder while the student knitted.,Did the student knit the painting?,0.16595342755317688,0.8340466022491455,nonGP_improb,GP_question
232,meta-llama/Llama-3.2-1B,While the astronomer observed the comet lit up the room.,Did the comet light up the room?,0.8191231489181519,0.18087686598300934,GP_prob,simple_question
233,meta-llama/Llama-3.2-1B,While the astronomer observed the comet lit up the room.,Did the astronomer observe the comet?,0.13599495589733124,0.8640050888061523,GP_prob,GP_question
234,meta-llama/Llama-3.2-1B,While the astronomer observed the lightbulb lit up the room.,Did the lightbulb light up the room?,0.8072583079338074,0.19274167716503143,GP_improb,simple_question
235,meta-llama/Llama-3.2-1B,While the astronomer observed the lightbulb lit up the room.,Did the astronomer observe the lightbulb?,0.1659528911113739,0.8340470790863037,GP_improb,GP_question
236,meta-llama/Llama-3.2-1B,The comet lit up the room while the astronomer observed.,Did the comet light up the room?,0.8340466022491455,0.16595342755317688,nonGP_prob,simple_question
237,meta-llama/Llama-3.2-1B,The comet lit up the room while the astronomer observed.,Did the astronomer observe the comet?,0.18476751446723938,0.815232515335083,nonGP_prob,GP_question
238,meta-llama/Llama-3.2-1B,The lightbulb lit up the room while the astronomer observed.,Did the lightbulb light up the room?,0.8479677438735962,0.15203224122524261,nonGP_improb,simple_question
239,meta-llama/Llama-3.2-1B,The lightbulb lit up the room while the astronomer observed.,Did the astronomer observe the lightbulb?,0.22724081575870514,0.7727591395378113,nonGP_improb,GP_question
240,meta-llama/Llama-3.2-1B,While the players started the game bored the children.,Did the game bore the children?,0.596433162689209,0.4035668969154358,GP_prob,simple_question
241,meta-llama/Llama-3.2-1B,While the players started the game bored the children.,Did the players start the game?,0.22724081575870514,0.7727591395378113,GP_prob,GP_question
242,meta-llama/Llama-3.2-1B,While the players started the lesson bored the children.,Did the lesson bore the children?,0.5711294412612915,0.4288705289363861,GP_improb,simple_question
243,meta-llama/Llama-3.2-1B,While the players started the lesson bored the children.,Did the players start the lesson?,0.20946969091892242,0.7905303239822388,GP_improb,GP_question
244,meta-llama/Llama-3.2-1B,The game bored the children while the players started.,Did the game bore the children?,0.685949444770813,0.314050555229187,nonGP_prob,simple_question
245,meta-llama/Llama-3.2-1B,The game bored the children while the players started.,Did the players start the game?,0.2658804953098297,0.7341195344924927,nonGP_prob,GP_question
246,meta-llama/Llama-3.2-1B,The lesson bored the children while the players started.,Did the lesson bore the children?,0.6454185247421265,0.35458147525787354,nonGP_improb,simple_question
247,meta-llama/Llama-3.2-1B,The lesson bored the children while the players started.,Did the players start the lesson?,0.33691200613975525,0.6630879640579224,nonGP_improb,GP_question
248,meta-llama/Llama-3.2-1B,While the professor taught the students looked at the board.,Did the students look at the board?,0.815232515335083,0.18476751446723938,GP_prob,simple_question
249,meta-llama/Llama-3.2-1B,While the professor taught the students looked at the board.,Did the professor teach the students?,0.13296423852443695,0.8670357465744019,GP_prob,GP_question
250,meta-llama/Llama-3.2-1B,While the professor taught the puppies looked at the board.,Did the puppies look at the board?,0.8340466022491455,0.16595342755317688,GP_improb,simple_question
251,meta-llama/Llama-3.2-1B,While the professor taught the puppies looked at the board.,Did the professor teach the puppies?,0.16238002479076385,0.837619960308075,GP_improb,GP_question
252,meta-llama/Llama-3.2-1B,The students looked at the board while the professor taught.,Did the students look at the board?,0.7905303239822388,0.20946969091892242,nonGP_prob,simple_question
253,meta-llama/Llama-3.2-1B,The students looked at the board while the professor taught.,Did the professor teach the students?,0.2658804953098297,0.7341195344924927,nonGP_prob,GP_question
254,meta-llama/Llama-3.2-1B,The puppies looked at the board while the professor taught.,Did the puppies look at the board?,0.8191231489181519,0.18087686598300934,nonGP_improb,simple_question
255,meta-llama/Llama-3.2-1B,The puppies looked at the board while the professor taught.,Did the professor teach the puppies?,0.22270014882087708,0.7772998809814453,nonGP_improb,GP_question
256,meta-llama/Llama-3.2-1B,While the pianist practiced the melody echoed through the hall.,Did the melody echo through the hall?,0.8545615673065186,0.14543840289115906,GP_prob,simple_question
257,meta-llama/Llama-3.2-1B,While the pianist practiced the melody echoed through the hall.,Did the pianist practice the melody?,0.11331754177808762,0.886682391166687,GP_prob,GP_question
258,meta-llama/Llama-3.2-1B,While the pianist practiced the vacuum echoed through the hall.,Did the vacuum echo through the hall?,0.7681542038917542,0.23184579610824585,GP_improb,simple_question
259,meta-llama/Llama-3.2-1B,While the pianist practiced the vacuum echoed through the hall.,Did the pianist practice the vacuum?,0.19682620465755463,0.8031737804412842,GP_improb,GP_question
260,meta-llama/Llama-3.2-1B,The melody echoed through the hall while the pianist practiced.,Did the melody echo through the hall?,0.8577680587768555,0.14223188161849976,nonGP_prob,simple_question
261,meta-llama/Llama-3.2-1B,The melody echoed through the hall while the pianist practiced.,Did the pianist practice the melody?,0.16958898305892944,0.8304110169410706,nonGP_prob,GP_question
262,meta-llama/Llama-3.2-1B,The vacuum echoed through the hall while the pianist practiced.,Did the vacuum echo through the hall?,0.753950297832489,0.2460496872663498,nonGP_improb,simple_question
263,meta-llama/Llama-3.2-1B,The vacuum echoed through the hall while the pianist practiced.,Did the pianist practice the vacuum?,0.3545823097229004,0.6454176306724548,nonGP_improb,GP_question
264,meta-llama/Llama-3.2-1B,While the couple left the bar buzzed with activity.,Did the bar buzz with activity?,0.8031737804412842,0.19682620465755463,GP_prob,simple_question
265,meta-llama/Llama-3.2-1B,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,0.18087686598300934,0.8191231489181519,GP_prob,GP_question
266,meta-llama/Llama-3.2-1B,While the couple left the hive buzzed with activity.,Did the hive buzz with activity?,0.844579815864563,0.15542016923427582,GP_improb,simple_question
267,meta-llama/Llama-3.2-1B,While the couple left the hive buzzed with activity.,Did the couple leave the hive?,0.1588689386844635,0.8411310911178589,GP_improb,GP_question
268,meta-llama/Llama-3.2-1B,The bar buzzed with activity while the couple left.,Did the bar buzz with activity?,0.8479677438735962,0.15203224122524261,nonGP_prob,simple_question
269,meta-llama/Llama-3.2-1B,The bar buzzed with activity while the couple left.,Did the couple leave the bar?,0.23184579610824585,0.7681542038917542,nonGP_prob,GP_question
270,meta-llama/Llama-3.2-1B,The hive buzzed with activity while the couple left.,Did the hive buzz with activity?,0.8577680587768555,0.14223188161849976,nonGP_improb,simple_question
271,meta-llama/Llama-3.2-1B,The hive buzzed with activity while the couple left.,Did the couple leave the hive?,0.20946969091892242,0.7905303239822388,nonGP_improb,GP_question
272,meta-llama/Llama-3.2-1B,While the gardener harvested the tomatoes hanged on the vine.,Did the tomatoes hang on the vine?,0.9081843495368958,0.09181569516658783,GP_prob,simple_question
273,meta-llama/Llama-3.2-1B,While the gardener harvested the tomatoes hanged on the vine.,Did the gardener harvest the tomatoes?,0.10326526314020157,0.8967347145080566,GP_prob,GP_question
274,meta-llama/Llama-3.2-1B,While the gardener harvested the chrysalis hanged on the vine.,Did the chrysalis hang on the vine?,0.8267117738723755,0.17328819632530212,GP_improb,simple_question
275,meta-llama/Llama-3.2-1B,While the gardener harvested the chrysalis hanged on the vine.,Did the gardener harvest the chrysalis?,0.16238002479076385,0.837619960308075,GP_improb,GP_question
276,meta-llama/Llama-3.2-1B,The tomatoes hanged on the vine while the gardener harvested.,Did the tomatoes hang on the vine?,0.903748095035553,0.09625189006328583,nonGP_prob,simple_question
277,meta-llama/Llama-3.2-1B,The tomatoes hanged on the vine while the gardener harvested.,Did the gardener harvest the tomatoes?,0.16238002479076385,0.837619960308075,nonGP_prob,GP_question
278,meta-llama/Llama-3.2-1B,The chrysalis hanged on the vine while the gardener harvested.,Did the chrysalis hang on the vine?,0.815232515335083,0.18476751446723938,nonGP_improb,simple_question
279,meta-llama/Llama-3.2-1B,The chrysalis hanged on the vine while the gardener harvested.,Did the gardener harvest the chrysalis?,0.29746994376182556,0.7025300860404968,nonGP_improb,GP_question
280,meta-llama/Llama-3.2-1B,While the horse pulled the cart moved silently.,Did the cart move silently?,0.8340470790863037,0.1659528911113739,GP_prob,simple_question
281,meta-llama/Llama-3.2-1B,While the horse pulled the cart moved silently.,Did the horse pull the cart?,0.12421300262212753,0.8757869601249695,GP_prob,GP_question
282,meta-llama/Llama-3.2-1B,While the horse pulled the submarine moved silently.,Did the submarine move silently?,0.8512943983078003,0.1487056463956833,GP_improb,simple_question
283,meta-llama/Llama-3.2-1B,While the horse pulled the submarine moved silently.,Did the horse pull the submarine?,0.14870516955852509,0.8512948155403137,GP_improb,GP_question
284,meta-llama/Llama-3.2-1B,The cart moved silently while the horse pulled.,Did the cart move silently?,0.8840392827987671,0.11596070975065231,nonGP_prob,simple_question
285,meta-llama/Llama-3.2-1B,The cart moved silently while the horse pulled.,Did the horse pull the cart?,0.20946969091892242,0.7905303239822388,nonGP_prob,GP_question
286,meta-llama/Llama-3.2-1B,The submarine moved silently while the horse pulled.,Did the submarine move silently?,0.8577680587768555,0.14223188161849976,nonGP_improb,simple_question
287,meta-llama/Llama-3.2-1B,The submarine moved silently while the horse pulled.,Did the horse pull the submarine?,0.20097514986991882,0.7990248799324036,nonGP_improb,GP_question
288,meta-llama/Llama-3.2-1B,The child giggled with delight while Jim bathed.,Did the child giggle with delight?,0.8640046119689941,0.13599540293216705,nonGP_reflexive,simple_question
289,meta-llama/Llama-3.2-1B,The child giggled with delight while Jim bathed.,Did Jim bathe the child?,0.2138141691684723,0.7861858010292053,nonGP_reflexive,GP_question
290,meta-llama/Llama-3.2-1B,The baboons sat in the grass while the chimps groomed.,Did the baboons sit in the grass?,0.8304104804992676,0.16958951950073242,nonGP_reflexive,simple_question
291,meta-llama/Llama-3.2-1B,The baboons sat in the grass while the chimps groomed.,Did the chimps groom the baboons?,0.20946969091892242,0.7905303239822388,nonGP_reflexive,GP_question
292,meta-llama/Llama-3.2-1B,The car sat in the driveway while Frank dried off.,Did the car sit in the driveway?,0.8191231489181519,0.18087686598300934,nonGP_reflexive,simple_question
293,meta-llama/Llama-3.2-1B,The car sat in the driveway while Frank dried off.,Did Frank dry off the car?,0.18476751446723938,0.815232515335083,nonGP_reflexive,GP_question
294,meta-llama/Llama-3.2-1B,The neighbor coughed loudly while Betty woke up.,Did the neighbor cough loudly?,0.7185943722724915,0.28140559792518616,nonGP_reflexive,simple_question
295,meta-llama/Llama-3.2-1B,The neighbor coughed loudly while Betty woke up.,Did Betty wake up the neighbor?,0.314050555229187,0.685949444770813,nonGP_reflexive,GP_question
296,meta-llama/Llama-3.2-1B,The jewelry sparkled brightly while the thief hid.,Did the jewelry sparkle brightly?,0.8609158992767334,0.1390841156244278,nonGP_reflexive,simple_question
297,meta-llama/Llama-3.2-1B,The jewelry sparkled brightly while the thief hid.,Did the thief hide the jewelry?,0.270994633436203,0.7290053963661194,nonGP_reflexive,GP_question
298,meta-llama/Llama-3.2-1B,The baby spit up on the bed while Anna dressed.,Did the baby spit up on the bed?,0.7948101758956909,0.2051898092031479,nonGP_reflexive,simple_question
299,meta-llama/Llama-3.2-1B,The baby spit up on the bed while Anna dressed.,Did Anna dress the baby?,0.20946969091892242,0.7905303239822388,nonGP_reflexive,GP_question
300,meta-llama/Llama-3.2-1B,The dog barked loudly while the boy washed.,Did the dog bark loudly?,0.8191231489181519,0.18087686598300934,nonGP_reflexive,simple_question
301,meta-llama/Llama-3.2-1B,The dog barked loudly while the boy washed.,Did the boy wash the dog?,0.20946969091892242,0.7905303239822388,nonGP_reflexive,GP_question
302,meta-llama/Llama-3.2-1B,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,0.8545611500740051,0.14543887972831726,nonGP_reflexive,simple_question
303,meta-llama/Llama-3.2-1B,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,0.1659528911113739,0.8340470790863037,nonGP_reflexive,GP_question
304,meta-llama/Llama-3.2-1B,The baby cried softly while the mother undressed.,Did the baby cry softly?,0.8340466022491455,0.16595342755317688,nonGP_reflexive,simple_question
305,meta-llama/Llama-3.2-1B,The baby cried softly while the mother undressed.,Did the mother undress the baby?,0.20946969091892242,0.7905303239822388,nonGP_reflexive,GP_question
306,meta-llama/Llama-3.2-1B,The patient watched TV while the nurse shaved.,Did the patient watch TV?,0.6803122162818909,0.31968778371810913,nonGP_reflexive,simple_question
307,meta-llama/Llama-3.2-1B,The patient watched TV while the nurse shaved.,Did the nurse shave the patient?,0.4035668969154358,0.596433162689209,nonGP_reflexive,GP_question
308,meta-llama/Llama-3.2-1B,The cat stared at the dog while the girl scratched.,Did the cat stare at the dog?,0.7341195344924927,0.2658804953098297,nonGP_reflexive,simple_question
309,meta-llama/Llama-3.2-1B,The cat stared at the dog while the girl scratched.,Did the girl scratch the cat?,0.28140559792518616,0.7185943722724915,nonGP_reflexive,GP_question
310,meta-llama/Llama-3.2-1B,The children sat on the bed while the mother calmed down.,Did the children sit on the bed?,0.8640046119689941,0.13599540293216705,nonGP_reflexive,simple_question
311,meta-llama/Llama-3.2-1B,The children sat on the bed while the mother calmed down.,Did the mother calm down the children?,0.25583937764167786,0.7441606521606445,nonGP_reflexive,GP_question
312,meta-llama/Llama-3.2-1B,The painting stood the test of time while the artist changed.,Did the painting stand the test of time?,0.9124361872673035,0.08756384998559952,nonGP_reflexive,simple_question
313,meta-llama/Llama-3.2-1B,The painting stood the test of time while the artist changed.,Did the artist change the painting?,0.28140559792518616,0.7185943722724915,nonGP_reflexive,GP_question
314,meta-llama/Llama-3.2-1B,The tomatoes invaded the garden while the child grew.,Did the tomato invade the garden?,0.7290053963661194,0.270994633436203,nonGP_reflexive,simple_question
315,meta-llama/Llama-3.2-1B,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,0.22724014520645142,0.7727598547935486,nonGP_reflexive,GP_question
316,meta-llama/Llama-3.2-1B,The ball kept moving across the room while the toddler rolled.,Did the ball keep moving across the room?,0.8942978978157043,0.10570210218429565,nonGP_reflexive,simple_question
317,meta-llama/Llama-3.2-1B,The ball kept moving across the room while the toddler rolled.,Did the toddler roll the ball?,0.2460496872663498,0.753950297832489,nonGP_reflexive,GP_question
318,meta-llama/Llama-3.2-1B,The wheel made weird noises while the mechanic turned.,Did the wheel make weird noises?,0.7132982015609741,0.2867017388343811,nonGP_reflexive,simple_question
319,meta-llama/Llama-3.2-1B,The wheel made weird noises while the mechanic turned.,Did the mechanic turn the wheel?,0.33111974596977234,0.66888028383255,nonGP_reflexive,GP_question
320,meta-llama/Llama-3.2-1B,The river stayed warm while the ice cap shrank.,Did the river stay warm?,0.8700094819068909,0.12999047338962555,nonGP_reflexive,simple_question
321,meta-llama/Llama-3.2-1B,The river stayed warm while the ice cap shrank.,Did the ice cap shrink the river?,0.3486451506614685,0.6513549089431763,nonGP_reflexive,GP_question
322,meta-llama/Llama-3.2-1B,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,0.7290053963661194,0.270994633436203,nonGP_reflexive,simple_question
323,meta-llama/Llama-3.2-1B,The bat fell on the road while the gymnast swung.,Did the gymnast swing the bat?,0.2460496872663498,0.753950297832489,nonGP_reflexive,GP_question
324,meta-llama/Llama-3.2-1B,The athletes started the game while Bill trained.,Did the athletes start the game?,0.8640046119689941,0.13599540293216705,nonGP_reflexive,simple_question
325,meta-llama/Llama-3.2-1B,The athletes started the game while Bill trained.,Did Bill train the athletes?,0.22270014882087708,0.7772998809814453,nonGP_reflexive,GP_question
326,meta-llama/Llama-3.2-1B,The bone went bad while the dog moved.,Did the bone go bad?,0.7772998809814453,0.22270014882087708,nonGP_reflexive,simple_question
327,meta-llama/Llama-3.2-1B,The bone went bad while the dog moved.,Did the dog move the bone?,0.2709939181804657,0.7290061116218567,nonGP_reflexive,GP_question
328,meta-llama/Llama-3.2-1B,The valley kept on living quietly while the river flooded.,Did the valley keep on living quietly?,0.8479677438735962,0.15203224122524261,nonGP_reflexive,simple_question
329,meta-llama/Llama-3.2-1B,The valley kept on living quietly while the river flooded.,Did the river flood the valley?,0.3545823097229004,0.6454176306724548,nonGP_reflexive,GP_question
330,meta-llama/Llama-3.2-1B,The window moved on its axis while the log broke.,Did the window move on its axis?,0.8609158992767334,0.1390841156244278,nonGP_reflexive,simple_question
331,meta-llama/Llama-3.2-1B,The window moved on its axis while the log broke.,Did the log break the window?,0.3084684908390045,0.6915315389633179,nonGP_reflexive,GP_question
332,meta-llama/Llama-3.2-1B,The fire warmed the children while the match lit.,Did the fire warm the children?,0.811277449131012,0.18872256577014923,nonGP_reflexive,simple_question
333,meta-llama/Llama-3.2-1B,The fire warmed the children while the match lit.,Did the match light the fire?,0.28140559792518616,0.7185943722724915,nonGP_reflexive,GP_question
334,meta-llama/Llama-3.2-1B,The boat was stranded in the ocean while the wave crashed.,Was the boat stranded in the ocean?,0.7587495446205139,0.24125050008296967,nonGP_reflexive,simple_question
335,meta-llama/Llama-3.2-1B,The boat was stranded in the ocean while the wave crashed.,Did the wave crash the boat?,0.3486451506614685,0.6513549089431763,nonGP_reflexive,GP_question
336,meta-llama/Llama-3.2-1B,While Jim bathed the child giggled with delight.,Did the child giggle with delight?,0.815232515335083,0.18476751446723938,GP_reflexive,simple_question
337,meta-llama/Llama-3.2-1B,While Jim bathed the child giggled with delight.,Did Jim bathe the child?,0.13296423852443695,0.8670357465744019,GP_reflexive,GP_question
338,meta-llama/Llama-3.2-1B,While the chimps groomed the baboons sat in the grass.,Did the baboons sit in the grass?,0.7861851453781128,0.21381480991840363,GP_reflexive,simple_question
339,meta-llama/Llama-3.2-1B,While the chimps groomed the baboons sat in the grass.,Did the chimps groom the baboons?,0.1032654419541359,0.8967345356941223,GP_reflexive,GP_question
340,meta-llama/Llama-3.2-1B,While Frank dried off the car sat in the driveway.,Did the car sit in the driveway?,0.8304110169410706,0.16958898305892944,GP_reflexive,simple_question
341,meta-llama/Llama-3.2-1B,While Frank dried off the car sat in the driveway.,Did Frank dry off the car?,0.1107274517416954,0.8892725706100464,GP_reflexive,GP_question
342,meta-llama/Llama-3.2-1B,While Betty woke up the neighbor coughed loudly.,Did the neighbor cough loudly?,0.6572445631027222,0.34275540709495544,GP_reflexive,simple_question
343,meta-llama/Llama-3.2-1B,While Betty woke up the neighbor coughed loudly.,Did Betty wake up the neighbor?,0.23184579610824585,0.7681542038917542,GP_reflexive,GP_question
344,meta-llama/Llama-3.2-1B,While the thief hid the jewelry sparkled brightly.,Did the jewelry sparkle brightly?,0.8729264736175537,0.1270734816789627,GP_reflexive,simple_question
345,meta-llama/Llama-3.2-1B,While the thief hid the jewelry sparkled brightly.,Did the thief hide the jewelry?,0.1588694453239441,0.8411304950714111,GP_reflexive,GP_question
346,meta-llama/Llama-3.2-1B,While Anna dressed the baby spit up on the bed.,Did the baby spit up on the bed?,0.7132989764213562,0.2867009937763214,GP_reflexive,simple_question
